code,name,type,parent_code,city_class
1402702001,Abatan,barangay,1402702000,
1402702004,Bangbang,barangay,1402702000,
1402702010,Maggok,barangay,1402702000,
1402702011,Poblacion,barangay,1402702000,
1402702018,Bokiawan,barangay,1402702000,
1402702019,Hapao,barangay,1402702000,
1402702020,Lubo-ong,barangay,1402702000,
1402702021,Nungulunan,barangay,1402702000,
1402702022,Ba-ang,barangay,1402702000,
1402703000,Kiangan,municipality,1402700000,
1402703001,Ambabag,barangay,1402703000,
1402703004,Baguinge,barangay,1402703000,
1402703005,Bokiawan,barangay,1402703000,
1402703008,Dalligan,barangay,1402703000,
1402703009,Duit,barangay,1402703000,
1402703011,Hucab,barangay,1402703000,
1402703012,Julongan,barangay,1402703000,
1402703013,Lingay,barangay,1402703000,
1402703014,Mungayang,barangay,1402703000,
1402703015,Nagacadan,barangay,1402703000,
1402703017,Pindongan,barangay,1402703000,
1402703018,Poblacion,barangay,1402703000,
1402703020,Tuplac,barangay,1402703000,
1402703021,Bolog,barangay,1402703000,
1402704000,Lagawe,municipality,1402700000,
1402704001,Abinuan,barangay,1402704000,
1402704003,Banga,barangay,1402704000,
1402704005,Boliwong,barangay,1402704000,
1402704006,Burnay,barangay,1402704000,
1402704008,Buyabuyan,barangay,1402704000,
1402704009,Caba,barangay,1402704000,
1402704010,Cudog,barangay,1402704000,
1402704011,Dulao,barangay,1402704000,
1402704013,Jucbong,barangay,1402704000,
1402704014,Luta,barangay,1402704000,
1402704016,Montabiong,barangay,1402704000,
1402704018,Olilicon,barangay,1402704000,
1402704020,Poblacion South,barangay,1402704000,
1402704021,Ponghal,barangay,1402704000,
1402704022,Pullaan,barangay,1402704000,
1402704023,Tungngod,barangay,1402704000,
1402704024,Tupaya,barangay,1402704000,
1402704026,Poblacion East,barangay,1402704000,
1402704027,Poblacion North,barangay,1402704000,
1402704028,Poblacion West,barangay,1402704000,
1402705000,Lamut,municipality,1402700000,
1402705002,Ambasa,barangay,1402705000,
1402705004,Hapid,barangay,1402705000,
1402705005,Lawig,barangay,1402705000,
1402705006,Lucban,barangay,1402705000,
1402705007,Mabatobato,barangay,1402705000,
1402705008,Magulon,barangay,1402705000,
1402705009,Nayon,barangay,1402705000,
1402705010,Panopdopan,barangay,1402705000,
1402705011,Payawan,barangay,1402705000,
1402705012,Pieza,barangay,1402705000,
1402705013,Poblacion East,barangay,1402705000,
1402705014,Pugol,barangay,1402705000,
1402705015,Salamague,barangay,1402705000,
1402705016,Bimpal,barangay,1402705000,
1402705017,Holowon,barangay,1402705000,
1402705018,Poblacion West,barangay,1402705000,
1402705019,Sanafe,barangay,1402705000,
1402705020,Umilag,barangay,1402705000,
1402706000,Mayoyao,municipality,1402700000,
1402706001,Aduyongan,barangay,1402706000,
1402706002,Alimit,barangay,1402706000,
1402706003,Ayangan,barangay,1402706000,
1402706004,Balangbang,barangay,1402706000,
1402706005,Banao,barangay,1402706000,
1402706006,Banhal,barangay,1402706000,
1402706007,Bongan,barangay,1402706000,
1402706009,Buninan,barangay,1402706000,
1402706010,Chaya,barangay,1402706000,
1402706011,Chumang,barangay,1402706000,
1402706014,Guinihon,barangay,1402706000,
1402706015,Inwaloy,barangay,1402706000,
1402706018,Langayan,barangay,1402706000,
1402706019,Liwo,barangay,1402706000,
1402706020,Maga,barangay,1402706000,
1402706021,Magulon,barangay,1402706000,
1402706022,Mapawoy,barangay,1402706000,
1402706023,Mayoyao Proper,barangay,1402706000,
1402706024,Mongol,barangay,1402706000,
1402706025,Nalbu,barangay,1402706000,
1402706026,Nattum,barangay,1402706000,
1402706027,Palaad,barangay,1402706000,
1402706028,Poblacion,barangay,1402706000,
1402706030,Talboc,barangay,1402706000,
1402706033,Tulaed,barangay,1402706000,
1402706035,Bato-Alatbang,barangay,1402706000,
1402706036,Epeng,barangay,1402706000,
1402707000,Alfonso Lista,municipality,1402700000,
1402707001,Bangar,barangay,1402707000,
1402707002,Busilac,barangay,1402707000,
1402707003,Calimag,barangay,1402707000,
1402707004,Calupaan,barangay,1402707000,
1402707005,Caragasan,barangay,1402707000,
1402707006,Dolowog,barangay,1402707000,
1402707007,Kiling,barangay,1402707000,
1402707008,Namnama,barangay,1402707000,
1402707009,Namillangan,barangay,1402707000,
1402707010,Pinto,barangay,1402707000,
1402707011,Poblacion,barangay,1402707000,
1402707013,San Jose,barangay,1402707000,
1402707014,San Juan,barangay,1402707000,
1402707015,San Marcos,barangay,1402707000,
1402707016,San Quintin,barangay,1402707000,
1402707017,Santa Maria,barangay,1402707000,
1402707018,Santo Domingo,barangay,1402707000,
1402707019,Little Tadian,barangay,1402707000,
1402707020,Ngileb,barangay,1402707000,
1402707021,Laya,barangay,1402707000,
1402708000,Aguinaldo,municipality,1402700000,
1402708001,Awayan,barangay,1402708000,
1402708002,Bunhian,barangay,1402708000,
1402708003,Butac,barangay,1402708000,
1402708004,Chalalo,barangay,1402708000,
1402708005,Damag,barangay,1402708000,
1402708006,Galonogon,barangay,1402708000,
1402708007,Halag,barangay,1402708000,
1402708008,Itab,barangay,1402708000,
1402708009,Jacmal,barangay,1402708000,
1402708010,Majlong,barangay,1402708000,
1402708011,Mongayang,barangay,1402708000,
1402708012,Posnaan,barangay,1402708000,
1402708013,Ta-ang,barangay,1402708000,
1402708014,Talite,barangay,1402708000,
1402708015,Ubao,barangay,1402708000,
1402708016,Buwag,barangay,1402708000,
1402709000,Hingyon,municipality,1402700000,
1402709001,Anao,barangay,1402709000,
1402709002,Bangtinon,barangay,1402709000,
1402709003,Bitu,barangay,1402709000,
1402709004,Cababuyan,barangay,1402709000,
1402709005,Mompolia,barangay,1402709000,
1402709006,Namulditan,barangay,1402709000,
1402709007,O-ong,barangay,1402709000,
1402709008,Piwong,barangay,1402709000,
1402709009,Poblacion,barangay,1402709000,
1402709010,Ubuag,barangay,1402709000,
1402709011,Umalbong,barangay,1402709000,
1402709012,Northern Cababuyan,barangay,1402709000,
1402710000,Tinoc,municipality,1402700000,
1402710001,Ahin,barangay,1402710000,
1402710002,Ap-apid,barangay,1402710000,
1402710003,Binablayan,barangay,1402710000,
1402710004,Danggo,barangay,1402710000,
1402710005,Eheb,barangay,1402710000,
1402710006,Gumhang,barangay,1402710000,
1402710007,Impugong,barangay,1402710000,
1402710008,Luhong,barangay,1402710000,
1402710009,Tinoc,barangay,1402710000,
1402710010,Tukucan,barangay,1402710000,
1402710011,Tulludan,barangay,1402710000,
1402710012,Wangwang,barangay,1402710000,
1402711000,Asipulo,municipality,1402700000,
1402711001,Amduntog,barangay,1402711000,
1402711002,Antipolo,barangay,1402711000,
1402711003,Camandag,barangay,1402711000,
1402711004,Cawayan,barangay,1402711000,
1402711005,Hallap,barangay,1402711000,
1402711006,Namal,barangay,1402711000,
1402711007,Nungawa,barangay,1402711000,
1402711008,Panubtuban,barangay,1402711000,
1402711009,Pula,barangay,1402711000,
1402711010,Liwon,barangay,1402711000,
1403200000,Kalinga,province,1400000000,
1403201000,Balbalan,municipality,1403200000,
1403201001,Ababa-an,barangay,1403201000,
1403201002,Balantoy,barangay,1403201000,
1403201003,Balbalan Proper,barangay,1403201000,
1403201004,Balbalasang,barangay,1403201000,
1403201005,Buaya,barangay,1403201000,
1403201006,Dao-angan,barangay,1403201000,
1403201007,Gawa-an,barangay,1403201000,
1403201009,Mabaca,barangay,1403201000,
1403201010,Maling,barangay,1403201000,
1403201011,Pantikian,barangay,1403201000,
1403201012,Poswoy,barangay,1403201000,
1403201013,Poblacion,barangay,1403201000,
1403201015,Talalang,barangay,1403201000,
1403201016,Tawang,barangay,1403201000,
1403206000,Lubuagan,municipality,1403200000,
1403206001,Dangoy,barangay,1403206000,
1403206002,Mabilong,barangay,1403206000,
1403206003,Mabongtot,barangay,1403206000,
1403206004,Poblacion,barangay,1403206000,
1403206005,Tanglag,barangay,1403206000,
1403206006,Lower Uma,barangay,1403206000,
1403206007,Upper Uma,barangay,1403206000,
1403206008,Antonio Canao,barangay,1403206000,
1403206009,Uma del Norte,barangay,1403206000,
1403208000,Pasil,municipality,1403200000,
1403208001,Ableg,barangay,1403208000,
1403208002,Balatoc,barangay,1403208000,
1403208003,Balinciagao Norte,barangay,1403208000,
1403208005,Cagaluan,barangay,1403208000,
1403208007,Colayo,barangay,1403208000,
1403208008,Dalupa,barangay,1403208000,
1403208009,Dangtalan,barangay,1403208000,
1403208010,Galdang,barangay,1403208000,
1403208011,Guina-ang,barangay,1403208000,
1403208012,Magsilay,barangay,1403208000,
1403208013,Malucsad,barangay,1403208000,
1403208014,Pugong,barangay,1403208000,
1403208015,Balenciagao Sur,barangay,1403208000,
1403208016,Bagtayan,barangay,1403208000,
1403209000,Pinukpuk,municipality,1403200000,
1403209001,Aciga,barangay,1403209000,
1403209002,Allaguia,barangay,1403209000,
1403209003,Ammacian,barangay,1403209000,
1403209004,Apatan,barangay,1403209000,
1403209005,Ba-ay,barangay,1403209000,
1403209006,Ballayangon,barangay,1403209000,
1403209007,Bayao,barangay,1403209000,
1403209008,Wagud,barangay,1403209000,
1403209009,Camalog,barangay,1403209000,
1403209010,Katabbogan,barangay,1403209000,
1403209011,Dugpa,barangay,1403209000,
1403209012,Cawagayan,barangay,1403209000,
1403209013,Asibanglan,barangay,1403209000,
1403209014,Limos,barangay,1403209000,
1403209015,Magaogao,barangay,1403209000,
1403209016,Malagnat,barangay,1403209000,
1403209018,Mapaco,barangay,1403209000,
1403209019,Pakawit,barangay,1403209000,
1403209020,Pinukpuk Junction,barangay,1403209000,
1403209021,Socbot,barangay,1403209000,
1403209022,Taga,barangay,1403209000,
1403209023,Pinococ,barangay,1403209000,
1403209024,Taggay,barangay,1403209000,
1403211000,Rizal,municipality,1403200000,
1403211001,Babalag East,barangay,1403211000,
1403211002,Calaocan,barangay,1403211000,
1403211005,Kinama,barangay,1403211000,
1403211006,Liwan East,barangay,1403211000,
1403211007,Liwan West,barangay,1403211000,
1403211008,Macutay,barangay,1403211000,
1403211011,San Pascual,barangay,1403211000,
1403211012,San Quintin,barangay,1403211000,
1403211014,Santor,barangay,1403211000,
1403211015,Babalag West,barangay,1403211000,
1403211016,Bulbol,barangay,1403211000,
1403211017,Romualdez,barangay,1403211000,
1403211018,San Francisco,barangay,1403211000,
1403211019,San Pedro,barangay,1403211000,
1403213000,City of Tabuk,city,1403200000,CC
1403213001,Agbannawag,barangay,1403213000,
1403213002,Amlao,barangay,1403213000,
1403213003,Appas,barangay,1403213000,
1403213004,Bagumbayan,barangay,1403213000,
1403213005,Balawag,barangay,1403213000,
1403213006,Balong,barangay,1403213000,
1403213007,Bantay,barangay,1403213000,
1403213008,Bulanao,barangay,1403213000,
1403213009,Cabaritan,barangay,1403213000,
1403213010,Cabaruan,barangay,1403213000,
1403213011,Calaccad,barangay,1403213000,
1403213012,Calanan,barangay,1403213000,
1403213013,Dilag,barangay,1403213000,
1403213014,Dupag,barangay,1403213000,
1403213015,Gobgob,barangay,1403213000,
1403213016,Guilayon,barangay,1403213000,
1403213017,Lanna,barangay,1403213000,
1403213018,Laya East,barangay,1403213000,
1403213019,Laya West,barangay,1403213000,
1403213020,Lucog,barangay,1403213000,
1403213021,Magnao,barangay,1403213000,
1403213022,Magsaysay,barangay,1403213000,
1403213023,Malalao,barangay,1403213000,
1403213024,Masablang,barangay,1403213000,
1403213025,Nambaran,barangay,1403213000,
1403213026,Nambucayan,barangay,1403213000,
1403213027,Naneng,barangay,1403213000,
1403213029,Dagupan Centro,barangay,1403213000,
1403213030,San Juan,barangay,1403213000,
1403213031,Suyang,barangay,1403213000,
1403213032,Tuga,barangay,1403213000,
1403213033,Bado Dangwa,barangay,1403213000,
1403213034,Bulo,barangay,1403213000,
1403213035,Casigayan,barangay,1403213000,
1403213036,Cudal,barangay,1403213000,
1403213037,Dagupan Weste,barangay,1403213000,
1403213038,Lacnog,barangay,1403213000,
1403213039,Malin-awa,barangay,1403213000,
1403213040,New Tanglag,barangay,1403213000,
1403213041,San Julian,barangay,1403213000,
1403213042,Bulanao Norte,barangay,1403213000,
1403213043,Ipil,barangay,1403213000,
1403213044,Lacnog West,barangay,1403213000,
1403214000,Tanudan,municipality,1403200000,
1403214001,Anggacan,barangay,1403214000,
1403214002,Babbanoy,barangay,1403214000,
1403214003,Dacalan,barangay,1403214000,
1403214004,Gaang,barangay,1403214000,
1403214005,Lower Mangali,barangay,1403214000,
1403214006,Lower Taloctoc,barangay,1403214000,
1403214007,Lower Lubo,barangay,1403214000,
1403214008,Upper Lubo,barangay,1403214000,
1403214009,Mabaca,barangay,1403214000,
1403214010,Pangol,barangay,1403214000,
1403214011,Poblacion,barangay,1403214000,
1403214013,Upper Taloctoc,barangay,1403214000,
1403214014,Anggacan Sur,barangay,1403214000,
1403214015,Dupligan,barangay,1403214000,
1403214016,Lay-asan,barangay,1403214000,
1403214017,Mangali Centro,barangay,1403214000,
1403215000,Tinglayan,municipality,1403200000,
1403215001,Ambato Legleg,barangay,1403215000,
1403215003,Bangad Centro,barangay,1403215000,
1403215004,Basao,barangay,1403215000,
1403215006,Belong Manubal,barangay,1403215000,
1403215007,Butbut,barangay,1403215000,
1403215008,Bugnay,barangay,1403215000,
1403215009,Buscalan,barangay,1403215000,
1403215010,Dananao,barangay,1403215000,
1403215011,Loccong,barangay,1403215000,
1403215012,Luplupa,barangay,1403215000,
1403215013,Mallango,barangay,1403215000,
1403215014,Poblacion,barangay,1403215000,
1403215016,Sumadel 1,barangay,1403215000,
1403215017,Sumadel 2,barangay,1403215000,
1403215018,Tulgao East,barangay,1403215000,
1403215019,Tulgao West,barangay,1403215000,
1403215020,Upper Bangad,barangay,1403215000,
1403215021,Ngibat,barangay,1403215000,
1403215022,Old Tinglayan,barangay,1403215000,
1403215023,Lower Bangad,barangay,1403215000,
1404400000,Mountain Province,province,1400000000,
1404401000,Barlig,municipality,1404400000,
1404401001,Chupac,barangay,1404401000,
1404401002,Fiangtin,barangay,1404401000,
1404401003,Kaleo,barangay,1404401000,
1404401005,Latang,barangay,1404401000,
1404401006,Lias Kanluran,barangay,1404401000,
1404401007,Lingoy,barangay,1404401000,
1404401008,Lunas,barangay,1404401000,
1404401009,Macalana,barangay,1404401000,
1404401010,Ogo-og,barangay,1404401000,
1404401011,Gawana,barangay,1404401000,
1404401012,Lias Silangan,barangay,1404401000,
1404402000,Bauko,municipality,1404400000,
1404402001,Abatan,barangay,1404402000,
1404402002,Bagnen Oriente,barangay,1404402000,
1404402003,Bagnen Proper,barangay,1404402000,
1404402004,Balintaugan,barangay,1404402000,
1404402005,Banao,barangay,1404402000,
1404402006,Bila,barangay,1404402000,
1404402007,Guinzadan Central,barangay,1404402000,
1404402008,Guinzadan Norte,barangay,1404402000,
1404402009,Guinzadan Sur,barangay,1404402000,
1404402010,Lagawa,barangay,1404402000,
1404402011,Leseb,barangay,1404402000,
1404402012,Mabaay,barangay,1404402000,
1404402013,Mayag,barangay,1404402000,
1404402014,Monamon Norte,barangay,1404402000,
1404402015,Monamon Sur,barangay,1404402000,
1404402016,Mount Data,barangay,1404402000,
1404402018,Otucan Norte,barangay,1404402000,
1404402019,Otucan Sur,barangay,1404402000,
1404402020,Poblacion,barangay,1404402000,
1404402021,Sadsadan,barangay,1404402000,
1404402022,Sinto,barangay,1404402000,
1404402023,Tapapan,barangay,1404402000,
1404403000,Besao,municipality,1404400000,
1404403001,Agawa,barangay,1404403000,
1404403002,Ambaguio,barangay,1404403000,
1404403003,Banguitan,barangay,1404403000,
1404403004,Besao East,barangay,1404403000,
1404403005,Besao West,barangay,1404403000,
1404403006,Catengan,barangay,1404403000,
1404403007,Gueday,barangay,1404403000,
1404403009,Lacmaan,barangay,1404403000,
1404403010,Laylaya,barangay,1404403000,
1404403011,Padangan,barangay,1404403000,
1404403012,Payeo,barangay,1404403000,
1404403013,Suquib,barangay,1404403000,
1404403014,Tamboan,barangay,1404403000,
1404403015,Kin-iway,barangay,1404403000,
1404404000,Bontoc,municipality,1404400000,
1404404001,Alab Proper,barangay,1404404000,
1404404002,Alab Oriente,barangay,1404404000,
1404404003,Balili,barangay,1404404000,
1404404004,Bayyo,barangay,1404404000,
1404404005,Bontoc Ili,barangay,1404404000,
1404404006,Caneo,barangay,1404404000,
1404404007,Dalican,barangay,1404404000,
1404404009,Gonogon,barangay,1404404000,
1404404010,Guinaang,barangay,1404404000,
1404404011,Mainit,barangay,1404404000,
1404404012,Maligcong,barangay,1404404000,
1404404013,Samoki,barangay,1404404000,
1404404014,Talubin,barangay,1404404000,
1404404015,Tocucan,barangay,1404404000,
1404404016,Poblacion,barangay,1404404000,
1404404017,Caluttit,barangay,1404404000,
1404405000,Natonin,municipality,1404400000,
1404405001,Alunogan,barangay,1404405000,
1404405002,Balangao,barangay,1404405000,
1404405003,Banao,barangay,1404405000,
1404405004,Banawal,barangay,1404405000,
1404405005,Butac,barangay,1404405000,
1404405006,Maducayan,barangay,1404405000,
1404405007,Poblacion,barangay,1404405000,
1404405008,Saliok,barangay,1404405000,
1404405009,Sta. Isabel,barangay,1404405000,
1404405010,Tonglayan,barangay,1404405000,
1404405011,Pudo,barangay,1404405000,
1404406000,Paracelis,municipality,1404400000,
1404406001,Anonat,barangay,1404406000,
1404406002,Bacarri,barangay,1404406000,
1404406003,Bananao,barangay,1404406000,
1404406004,Bantay,barangay,1404406000,
1404406005,Butigue,barangay,1404406000,
1404406006,Bunot,barangay,1404406000,
1404406007,Buringal,barangay,1404406000,
1404406008,Palitud,barangay,1404406000,
1404406009,Poblacion,barangay,1404406000,
1404407000,Sabangan,municipality,1404400000,
1404407001,Bao-angan,barangay,1404407000,
1404407002,Bun-ayan,barangay,1404407000,
1404407003,Busa,barangay,1404407000,
1404407004,Camatagan,barangay,1404407000,
1404407005,Capinitan,barangay,1404407000,
1404407006,Data,barangay,1404407000,
1404407007,Gayang,barangay,1404407000,
1404407008,Lagan,barangay,1404407000,
